[Point Spectroscopy Data]
Approach Rate=0.0760 µm/sec
Retreat Rate=0.0760 µm/sec
Z Start=-0.6000 µm
Z End=-1.1000 µm
Cycle Hold Time=0.000 sec
½ Cycle Hold Time=0.000 sec
Z Piezo Linerizer On=no

[Series layout]
Points Number=512
Series Number=1
Trace Z Position, µm	Deflection Signal, V	Retrace Z Position, µm	Deflection Signal, V

[Data]
 -1.036400	 -7.278635	 -0.663600	  7.983943
 -1.037378	 -7.311752	 -0.662622	  8.057231
 -1.038357	 -7.348856	 -0.661643	  8.088815
 -1.039335	 -7.380134	 -0.660665	  8.149530
 -1.040314	 -7.410491	 -0.659686	  8.185102
 -1.041292	 -7.457408	 -0.658708	  8.221285
 -1.042271	 -7.487153	 -0.657729	  8.288747
 -1.043249	 -7.531003	 -0.656751	  8.329837
 -1.044228	 -7.545108	 -0.655772	  8.381353
 -1.045206	 -7.591105	 -0.654794	  8.397912
 -1.046185	 -7.618396	 -0.653815	  8.475186
 -1.047163	 -7.660100	 -0.652837	  8.502784
 -1.048142	 -7.687697	 -0.651858	  8.568406
